rating,review
2,"The display is very big it was not expected.Also functionality wise we have very few options. Also the display is horizontal and perpendicular to the hand which is difficult to view. By the way a I didnt used it for more time time, I returned it on the same day when I received. So I have no comments on on other portions. But I noticed that the steps tracker updates lately. It is not a step by step update, it is updating in its own time intervals which was not expected in this conventional wristbands of todays market."
4,"I got a genuine product with a good packaging and safely handled.I have been using this band since 1 month. I didn’t face any issue with it’s battery life and performance. It has functionalities like distance, heart rate, Calorie, steps tracker Which are accurate and in time too. It displays only call And Whatsapp’s texts notifications ( I have connected my band to iphone so I have no idea if it performs differently when connected to Android smartphones). The battery life is almost 5 days if fully charged once! Sensors inside the watch work finely. This band helps to find the phone if lost. It tracks the sleep time as well which will be displayed on a phone. Hope this was helpful For you."
5,Im Using Almost 2 months Nearly its Working Good and Style is Simply Nuce
2,The product stopped after one day of usage. But since it was a gift and I had bought it early the replacement period ran out. So I am now stuck with a non working smart watch which cannot be fixed anywhere locally. Any insight on what to do now will be really appreciated.
5,"I have been using the product for past 15 days. here is my honest review of the product.Pros :1.Looks best for lean hands, stylish wrist band and is unisex.2.OLED screen looks awesome.3. Heartrate sensor4.Indian and Tata productCons:1.Can not silence or mute incoming calls."
5,This watch is just awesome. Its battery life is long lasting and all the additional features makes it worth buying and it looks so fashionable as well.
1,watch  dial  is very  heavy  according  to straps.And  the  colour shown on website  is  also  different from  real one.I advised  you  to  not  buy this  watch. or  instead  of  this  you  can buy fastrack  economy model 06.
1,"Dont buy this watch, the time setting stick is jammed. I cant find how to set time in this watch,"
4,Super watch from Amazon But very weight not for daily use
4,Mai watch delivr kiya hu watch but mujhe samjh mai nhi aa rha h ki ye watch ka real color kya hai esliye mai confused hu...pllzz orignl color watch a send my number 9044228734
1,Buying such a costly product even without cell in it. At least you should have given a cell with it.
5,Nice watch
5,Amazing. Original. Smart watch. A little heavy watch not for everyday use.
5,"its very nice and stylist. belt is excellent. but i found its weight 499 g while buying, but its actual weight is 125 g"
2,"The Back ground grey color in dial is shown in pitcher, but when i received the Gray shade was entirly blue which is not as expected."
4,Image shows as it is in blue colour. However I received in the colour of violet. That is the only issue. Otherwise the product is well and good. Amazon should look into this and change the picture.....
1,watch  dial  is very  heavy  according  to straps.And  the  colour shown on website  is  also  different from  real one.I advised  you  to  not  buy this  watch. or  instead  of  this  you  can buy fastrack  economy model 06.
1,"Dont buy this watch, the time setting stick is jammed. I cant find how to set time in this watch,"
4,Super watch from Amazon But very weight not for daily use
4,Mai watch delivr kiya hu watch but mujhe samjh mai nhi aa rha h ki ye watch ka real color kya hai esliye mai confused hu...pllzz orignl color watch a send my number 9044228734
1,Buying such a costly product even without cell in it. At least you should have given a cell with it.
5,Nice watch
5,Amazing. Original. Smart watch. A little heavy watch not for everyday use.
5,"its very nice and stylist. belt is excellent. but i found its weight 499 g while buying, but its actual weight is 125 g"
2,"The Back ground grey color in dial is shown in pitcher, but when i received the Gray shade was entirly blue which is not as expected."
4,Image shows as it is in blue colour. However I received in the colour of violet. That is the only issue. Otherwise the product is well and good. Amazon should look into this and change the picture.....
